# wavelen objCounts skyAndBiasCounts pixnum
6.935893083904209561e+03 6.260000000000000000e+02 0.000000000000000000e+00 5.680000000000000000e+02
6.936437880504930035e+03 6.330000000000000000e+02 0.000000000000000000e+00 5.690000000000000000e+02
6.936982638357550059e+03 6.365000000000000000e+02 0.000000000000000000e+00 5.700000000000000000e+02
6.937527357426230083e+03 6.365000000000000000e+02 0.000000000000000000e+00 5.710000000000000000e+02
6.938072037675139654e+03 6.305000000000000000e+02 0.000000000000000000e+00 5.720000000000000000e+02
6.938616679068450139e+03 6.280000000000000000e+02 0.000000000000000000e+00 5.730000000000000000e+02
6.939161281570330175e+03 6.265000000000000000e+02 0.000000000000000000e+00 5.740000000000000000e+02
6.939705845144950217e+03 6.245000000000000000e+02 0.000000000000000000e+00 5.750000000000000000e+02
6.940250369756459804e+03 6.220000000000000000e+02 0.000000000000000000e+00 5.760000000000000000e+02
6.940794855369050310e+03 6.225000000000000000e+02 0.000000000000000000e+00 5.770000000000000000e+02
6.941339301946880369e+03 6.210000000000000000e+02 0.000000000000000000e+00 5.780000000000000000e+02
6.941883709454110431e+03 6.210000000000000000e+02 0.000000000000000000e+00 5.790000000000000000e+02
6.942428077854920048e+03 6.250000000000000000e+02 0.000000000000000000e+00 5.800000000000000000e+02
6.942972407113469671e+03 6.270000000000000000e+02 0.000000000000000000e+00 5.810000000000000000e+02
6.943516697193929758e+03 6.255000000000000000e+02 0.000000000000000000e+00 5.820000000000000000e+02
6.944060948060469855e+03 6.255000000000000000e+02 0.000000000000000000e+00 5.830000000000000000e+02
6.944605159677260417e+03 6.230000000000000000e+02 0.000000000000000000e+00 5.840000000000000000e+02
6.945149332008460078e+03 6.230000000000000000e+02 0.000000000000000000e+00 5.850000000000000000e+02
6.945693465018240204e+03 6.230000000000000000e+02 0.000000000000000000e+00 5.860000000000000000e+02
6.946237558670770341e+03 6.210000000000000000e+02 0.000000000000000000e+00 5.870000000000000000e+02
6.946781612930220035e+03 6.220000000000000000e+02 0.000000000000000000e+00 5.880000000000000000e+02
6.947325627760749740e+03 6.205000000000000000e+02 0.000000000000000000e+00 5.890000000000000000e+02
6.947869603126539914e+03 6.210000000000000000e+02 0.000000000000000000e+00 5.900000000000000000e+02
6.948413538991750102e+03 6.205000000000000000e+02 0.000000000000000000e+00 5.910000000000000000e+02
6.948957435320549848e+03 6.210000000000000000e+02 0.000000000000000000e+00 5.920000000000000000e+02
6.949501292077099606e+03 6.210000000000000000e+02 0.000000000000000000e+00 5.930000000000000000e+02
6.950045109225579836e+03 6.205000000000000000e+02 0.000000000000000000e+00 5.940000000000000000e+02
6.950588886730160084e+03 6.205000000000000000e+02 0.000000000000000000e+00 5.950000000000000000e+02
6.951132624554999893e+03 6.210000000000000000e+02 0.000000000000000000e+00 5.960000000000000000e+02
6.951676322664259715e+03 6.205000000000000000e+02 0.000000000000000000e+00 5.970000000000000000e+02
6.952219981022120010e+03 6.220000000000000000e+02 0.000000000000000000e+00 5.980000000000000000e+02
6.952763599592740320e+03 6.210000000000000000e+02 0.000000000000000000e+00 5.990000000000000000e+02
6.953307178340300197e+03 6.220000000000000000e+02 0.000000000000000000e+00 6.000000000000000000e+02
6.953850717228960093e+03 6.210000000000000000e+02 0.000000000000000000e+00 6.010000000000000000e+02
6.954394216222879550e+03 6.210000000000000000e+02 0.000000000000000000e+00 6.020000000000000000e+02
6.954937675286239937e+03 6.210000000000000000e+02 0.000000000000000000e+00 6.030000000000000000e+02
6.955481094383209893e+03 6.205000000000000000e+02 0.000000000000000000e+00 6.040000000000000000e+02
6.956024473477939864e+03 6.200000000000000000e+02 0.000000000000000000e+00 6.050000000000000000e+02
6.956567812534620316e+03 6.220000000000000000e+02 0.000000000000000000e+00 6.060000000000000000e+02
6.957111111517399877e+03 6.240000000000000000e+02 0.000000000000000000e+00 6.070000000000000000e+02
6.957654370390459917e+03 6.230000000000000000e+02 0.000000000000000000e+00 6.080000000000000000e+02
6.958197589117969983e+03 6.240000000000000000e+02 0.000000000000000000e+00 6.090000000000000000e+02
6.958740767664079613e+03 6.220000000000000000e+02 0.000000000000000000e+00 6.100000000000000000e+02
6.959283905992980181e+03 6.220000000000000000e+02 0.000000000000000000e+00 6.110000000000000000e+02
6.959827004068820315e+03 6.235000000000000000e+02 0.000000000000000000e+00 6.120000000000000000e+02
6.960370061855769563e+03 6.230000000000000000e+02 0.000000000000000000e+00 6.130000000000000000e+02
6.960913079318010205e+03 6.260000000000000000e+02 0.000000000000000000e+00 6.140000000000000000e+02
6.961456056419699962e+03 6.235000000000000000e+02 0.000000000000000000e+00 6.150000000000000000e+02
6.961998993125010202e+03 6.230000000000000000e+02 0.000000000000000000e+00 6.160000000000000000e+02
6.962541889398099556e+03 6.235000000000000000e+02 0.000000000000000000e+00 6.170000000000000000e+02
6.963084745203150305e+03 6.270000000000000000e+02 0.000000000000000000e+00 6.180000000000000000e+02
6.963627560504320172e+03 6.320000000000000000e+02 0.000000000000000000e+00 6.190000000000000000e+02
6.964170335265779613e+03 6.310000000000000000e+02 0.000000000000000000e+00 6.200000000000000000e+02
6.964713069451689989e+03 6.285000000000000000e+02 0.000000000000000000e+00 6.210000000000000000e+02
6.965255763026239947e+03 6.255000000000000000e+02 0.000000000000000000e+00 6.220000000000000000e+02
6.965798415953579934e+03 6.250000000000000000e+02 0.000000000000000000e+00 6.230000000000000000e+02
6.966341028197870401e+03 6.225000000000000000e+02 0.000000000000000000e+00 6.240000000000000000e+02
6.966883599723309999e+03 6.230000000000000000e+02 0.000000000000000000e+00 6.250000000000000000e+02
6.967426130494030076e+03 6.220000000000000000e+02 0.000000000000000000e+00 6.260000000000000000e+02
6.967968620474220188e+03 6.210000000000000000e+02 0.000000000000000000e+00 6.270000000000000000e+02
6.968511069628049881e+03 6.210000000000000000e+02 0.000000000000000000e+00 6.280000000000000000e+02
6.969053477919669604e+03 6.220000000000000000e+02 0.000000000000000000e+00 6.290000000000000000e+02
6.969595845313269820e+03 6.210000000000000000e+02 0.000000000000000000e+00 6.300000000000000000e+02
6.970138171773000067e+03 6.205000000000000000e+02 0.000000000000000000e+00 6.310000000000000000e+02
6.970680457263039898e+03 6.220000000000000000e+02 0.000000000000000000e+00 6.320000000000000000e+02
6.971222701747539759e+03 6.200000000000000000e+02 0.000000000000000000e+00 6.330000000000000000e+02
6.971764905190690115e+03 6.210000000000000000e+02 0.000000000000000000e+00 6.340000000000000000e+02
6.972307067556649599e+03 6.220000000000000000e+02 0.000000000000000000e+00 6.350000000000000000e+02
6.972849188809589577e+03 6.210000000000000000e+02 0.000000000000000000e+00 6.360000000000000000e+02
6.973391268913669592e+03 6.220000000000000000e+02 0.000000000000000000e+00 6.370000000000000000e+02
6.973933307833050094e+03 6.230000000000000000e+02 0.000000000000000000e+00 6.380000000000000000e+02
6.974475305531929735e+03 6.210000000000000000e+02 0.000000000000000000e+00 6.390000000000000000e+02
6.975017261974439862e+03 6.215000000000000000e+02 0.000000000000000000e+00 6.400000000000000000e+02
6.975559177124780035e+03 6.215000000000000000e+02 0.000000000000000000e+00 6.410000000000000000e+02
6.976101050947099793e+03 6.225000000000000000e+02 0.000000000000000000e+00 6.420000000000000000e+02
6.976642883405559587e+03 6.260000000000000000e+02 0.000000000000000000e+00 6.430000000000000000e+02
6.977184674464349882e+03 6.290000000000000000e+02 0.000000000000000000e+00 6.440000000000000000e+02
6.977726424087630221e+03 6.315000000000000000e+02 0.000000000000000000e+00 6.450000000000000000e+02
6.978268132239560146e+03 6.410000000000000000e+02 0.000000000000000000e+00 6.460000000000000000e+02
6.978809798884310112e+03 6.410000000000000000e+02 0.000000000000000000e+00 6.470000000000000000e+02
6.979351423986059672e+03 6.380000000000000000e+02 0.000000000000000000e+00 6.480000000000000000e+02
6.979893007508960181e+03 6.325000000000000000e+02 0.000000000000000000e+00 6.490000000000000000e+02
6.980434549417190283e+03 6.310000000000000000e+02 0.000000000000000000e+00 6.500000000000000000e+02
6.980976049674910428e+03 6.270000000000000000e+02 0.000000000000000000e+00 6.510000000000000000e+02
6.981517508246300167e+03 6.240000000000000000e+02 0.000000000000000000e+00 6.520000000000000000e+02
6.982058925095519953e+03 6.230000000000000000e+02 0.000000000000000000e+00 6.530000000000000000e+02
6.982600300186740242e+03 6.215000000000000000e+02 0.000000000000000000e+00 6.540000000000000000e+02
6.983141633484119666e+03 6.220000000000000000e+02 0.000000000000000000e+00 6.550000000000000000e+02
6.983682924951829591e+03 6.205000000000000000e+02 0.000000000000000000e+00 6.560000000000000000e+02
6.984224174554049569e+03 6.215000000000000000e+02 0.000000000000000000e+00 6.570000000000000000e+02
6.984765382254940050e+03 6.215000000000000000e+02 0.000000000000000000e+00 6.580000000000000000e+02
6.985306548018659669e+03 6.230000000000000000e+02 0.000000000000000000e+00 6.590000000000000000e+02
6.985847671809389794e+03 6.220000000000000000e+02 0.000000000000000000e+00 6.600000000000000000e+02
6.986388753591299974e+03 6.220000000000000000e+02 0.000000000000000000e+00 6.610000000000000000e+02
6.986929793328539745e+03 6.220000000000000000e+02 0.000000000000000000e+00 6.620000000000000000e+02
6.987470790985299573e+03 6.220000000000000000e+02 0.000000000000000000e+00 6.630000000000000000e+02
6.988011746525729905e+03 6.215000000000000000e+02 0.000000000000000000e+00 6.640000000000000000e+02
6.988552659914010292e+03 6.255000000000000000e+02 0.000000000000000000e+00 6.650000000000000000e+02
6.989093531114300276e+03 6.330000000000000000e+02 0.000000000000000000e+00 6.660000000000000000e+02
6.989634360090770315e+03 6.355000000000000000e+02 0.000000000000000000e+00 6.670000000000000000e+02
6.990175146807589954e+03 6.325000000000000000e+02 0.000000000000000000e+00 6.680000000000000000e+02
6.990715891228929650e+03 6.265000000000000000e+02 0.000000000000000000e+00 6.690000000000000000e+02
6.991256593318939849e+03 6.250000000000000000e+02 0.000000000000000000e+00 6.700000000000000000e+02
6.991797253041820113e+03 6.240000000000000000e+02 0.000000000000000000e+00 6.710000000000000000e+02
6.992337870361709975e+03 6.235000000000000000e+02 0.000000000000000000e+00 6.720000000000000000e+02
6.992878445242789894e+03 6.210000000000000000e+02 0.000000000000000000e+00 6.730000000000000000e+02
6.993418977649230328e+03 6.220000000000000000e+02 0.000000000000000000e+00 6.740000000000000000e+02
6.993959467545189909e+03 6.210000000000000000e+02 0.000000000000000000e+00 6.750000000000000000e+02
6.994499914894840003e+03 6.215000000000000000e+02 0.000000000000000000e+00 6.760000000000000000e+02
6.995040319662350157e+03 6.255000000000000000e+02 0.000000000000000000e+00 6.770000000000000000e+02
6.995580681811889917e+03 6.290000000000000000e+02 0.000000000000000000e+00 6.780000000000000000e+02
6.996121001307619736e+03 6.300000000000000000e+02 0.000000000000000000e+00 6.790000000000000000e+02
6.996661278113720073e+03 6.260000000000000000e+02 0.000000000000000000e+00 6.800000000000000000e+02
6.997201512194349561e+03 6.235000000000000000e+02 0.000000000000000000e+00 6.810000000000000000e+02
6.997741703513679568e+03 6.245000000000000000e+02 0.000000000000000000e+00 6.820000000000000000e+02
6.998281852035879638e+03 6.220000000000000000e+02 0.000000000000000000e+00 6.830000000000000000e+02
6.998821957725110224e+03 6.220000000000000000e+02 0.000000000000000000e+00 6.840000000000000000e+02
6.999362020545539963e+03 6.205000000000000000e+02 0.000000000000000000e+00 6.850000000000000000e+02
6.999902040461340221e+03 6.210000000000000000e+02 0.000000000000000000e+00 6.860000000000000000e+02
7.000442017436689639e+03 6.210000000000000000e+02 0.000000000000000000e+00 6.870000000000000000e+02
7.000981951435739575e+03 6.215000000000000000e+02 0.000000000000000000e+00 6.880000000000000000e+02
7.001521842422659574e+03 6.215000000000000000e+02 0.000000000000000000e+00 6.890000000000000000e+02
7.002061690361620094e+03 6.235000000000000000e+02 0.000000000000000000e+00 6.900000000000000000e+02
7.002601495216799776e+03 6.290000000000000000e+02 0.000000000000000000e+00 6.910000000000000000e+02
7.003141256952349977e+03 6.315000000000000000e+02 0.000000000000000000e+00 6.920000000000000000e+02
7.003680975532450248e+03 6.290000000000000000e+02 0.000000000000000000e+00 6.930000000000000000e+02
7.004220650921260130e+03 6.260000000000000000e+02 0.000000000000000000e+00 6.940000000000000000e+02
7.004760283082950082e+03 6.245000000000000000e+02 0.000000000000000000e+00 6.950000000000000000e+02
7.005299871981699653e+03 6.230000000000000000e+02 0.000000000000000000e+00 6.960000000000000000e+02
7.005839417581660200e+03 6.230000000000000000e+02 0.000000000000000000e+00 6.970000000000000000e+02
7.006378919847010366e+03 6.230000000000000000e+02 0.000000000000000000e+00 6.980000000000000000e+02
7.006918378741909692e+03 6.210000000000000000e+02 0.000000000000000000e+00 6.990000000000000000e+02
7.007457794230520449e+03 6.225000000000000000e+02 0.000000000000000000e+00 7.000000000000000000e+02
7.007997166277030374e+03 6.210000000000000000e+02 0.000000000000000000e+00 7.010000000000000000e+02
7.008536494845599918e+03 6.225000000000000000e+02 0.000000000000000000e+00 7.020000000000000000e+02
7.009075779900390444e+03 6.220000000000000000e+02 0.000000000000000000e+00 7.030000000000000000e+02
7.009615021405569678e+03 6.205000000000000000e+02 0.000000000000000000e+00 7.040000000000000000e+02
7.010154219325319900e+03 6.220000000000000000e+02 0.000000000000000000e+00 7.050000000000000000e+02
7.010693373623789739e+03 6.205000000000000000e+02 0.000000000000000000e+00 7.060000000000000000e+02
7.011232484265159655e+03 6.220000000000000000e+02 0.000000000000000000e+00 7.070000000000000000e+02
7.011771551213590101e+03 6.220000000000000000e+02 0.000000000000000000e+00 7.080000000000000000e+02
7.012310574433249712e+03 6.215000000000000000e+02 0.000000000000000000e+00 7.090000000000000000e+02
7.012849553888319861e+03 6.270000000000000000e+02 0.000000000000000000e+00 7.100000000000000000e+02
7.013388489542950083e+03 6.425000000000000000e+02 0.000000000000000000e+00 7.110000000000000000e+02
7.013927381361319931e+03 6.490000000000000000e+02 0.000000000000000000e+00 7.120000000000000000e+02
7.014466229307589856e+03 6.420000000000000000e+02 0.000000000000000000e+00 7.130000000000000000e+02
7.015005033345930315e+03 6.330000000000000000e+02 0.000000000000000000e+00 7.140000000000000000e+02
7.015543793440509944e+03 6.310000000000000000e+02 0.000000000000000000e+00 7.150000000000000000e+02
7.016082509555500110e+03 6.280000000000000000e+02 0.000000000000000000e+00 7.160000000000000000e+02
7.016621181655070359e+03 6.250000000000000000e+02 0.000000000000000000e+00 7.170000000000000000e+02
7.017159809703370229e+03 6.240000000000000000e+02 0.000000000000000000e+00 7.180000000000000000e+02
7.017698393664590185e+03 6.240000000000000000e+02 0.000000000000000000e+00 7.190000000000000000e+02
7.018236933502889769e+03 6.240000000000000000e+02 0.000000000000000000e+00 7.200000000000000000e+02
7.018775429182430344e+03 6.310000000000000000e+02 0.000000000000000000e+00 7.210000000000000000e+02
7.019313880667389640e+03 7.050000000000000000e+02 0.000000000000000000e+00 7.220000000000000000e+02
7.019852287921929928e+03 8.970000000000000000e+02 0.000000000000000000e+00 7.230000000000000000e+02
7.020390650910219847e+03 9.905000000000000000e+02 0.000000000000000000e+00 7.240000000000000000e+02
7.020928969596429852e+03 8.970000000000000000e+02 0.000000000000000000e+00 7.250000000000000000e+02
7.021467243944730399e+03 7.805000000000000000e+02 0.000000000000000000e+00 7.260000000000000000e+02
7.022005473919280121e+03 7.270000000000000000e+02 0.000000000000000000e+00 7.270000000000000000e+02
7.022543659484250384e+03 6.905000000000000000e+02 0.000000000000000000e+00 7.280000000000000000e+02
7.023081800603809825e+03 6.580000000000000000e+02 0.000000000000000000e+00 7.290000000000000000e+02
7.023619897242129809e+03 6.350000000000000000e+02 0.000000000000000000e+00 7.300000000000000000e+02
7.024157949363369880e+03 6.275000000000000000e+02 0.000000000000000000e+00 7.310000000000000000e+02
7.024695956931709588e+03 6.240000000000000000e+02 0.000000000000000000e+00 7.320000000000000000e+02
7.025233919911300291e+03 6.240000000000000000e+02 0.000000000000000000e+00 7.330000000000000000e+02
7.025771838266339728e+03 6.215000000000000000e+02 0.000000000000000000e+00 7.340000000000000000e+02
7.026309711960960158e+03 6.215000000000000000e+02 0.000000000000000000e+00 7.350000000000000000e+02
7.026847540959350226e+03 6.220000000000000000e+02 0.000000000000000000e+00 7.360000000000000000e+02
7.027385325225670385e+03 6.225000000000000000e+02 0.000000000000000000e+00 7.370000000000000000e+02
7.027923064724090182e+03 6.225000000000000000e+02 0.000000000000000000e+00 7.380000000000000000e+02
7.028460759418790076e+03 6.230000000000000000e+02 0.000000000000000000e+00 7.390000000000000000e+02
7.028998409273919606e+03 6.245000000000000000e+02 0.000000000000000000e+00 7.400000000000000000e+02
7.029536014253650137e+03 6.435000000000000000e+02 0.000000000000000000e+00 7.410000000000000000e+02
7.030073574322150307e+03 7.215000000000000000e+02 0.000000000000000000e+00 7.420000000000000000e+02
7.030611089443599667e+03 7.745000000000000000e+02 0.000000000000000000e+00 7.430000000000000000e+02
7.031148559582149574e+03 7.430000000000000000e+02 0.000000000000000000e+00 7.440000000000000000e+02
7.031685984701979578e+03 6.970000000000000000e+02 0.000000000000000000e+00 7.450000000000000000e+02
7.032223364767250132e+03 6.670000000000000000e+02 0.000000000000000000e+00 7.460000000000000000e+02
7.032760699742139877e+03 6.520000000000000000e+02 0.000000000000000000e+00 7.470000000000000000e+02
7.033297989590800171e+03 6.420000000000000000e+02 0.000000000000000000e+00 7.480000000000000000e+02
7.033835234277409654e+03 6.315000000000000000e+02 0.000000000000000000e+00 7.490000000000000000e+02
7.034372433766139693e+03 6.275000000000000000e+02 0.000000000000000000e+00 7.500000000000000000e+02
7.034909588021149830e+03 6.240000000000000000e+02 0.000000000000000000e+00 7.510000000000000000e+02
7.035446697006609611e+03 6.220000000000000000e+02 0.000000000000000000e+00 7.520000000000000000e+02
7.035983760686690403e+03 6.225000000000000000e+02 0.000000000000000000e+00 7.530000000000000000e+02
7.036520779025559932e+03 6.220000000000000000e+02 0.000000000000000000e+00 7.540000000000000000e+02
7.037057751987379561e+03 6.215000000000000000e+02 0.000000000000000000e+00 7.550000000000000000e+02
7.037594679536329750e+03 6.225000000000000000e+02 0.000000000000000000e+00 7.560000000000000000e+02
7.038131561636560036e+03 6.230000000000000000e+02 0.000000000000000000e+00 7.570000000000000000e+02
7.038668398252259976e+03 6.330000000000000000e+02 0.000000000000000000e+00 7.580000000000000000e+02
7.039205189347580017e+03 6.525000000000000000e+02 0.000000000000000000e+00 7.590000000000000000e+02
7.039741934886689705e+03 6.555000000000000000e+02 0.000000000000000000e+00 7.600000000000000000e+02
7.040278634833770411e+03 6.440000000000000000e+02 0.000000000000000000e+00 7.610000000000000000e+02
7.040815289152979858e+03 6.330000000000000000e+02 0.000000000000000000e+00 7.620000000000000000e+02
7.041351897808480317e+03 6.280000000000000000e+02 0.000000000000000000e+00 7.630000000000000000e+02
7.041888460764450429e+03 6.270000000000000000e+02 0.000000000000000000e+00 7.640000000000000000e+02
7.042424977985059741e+03 6.245000000000000000e+02 0.000000000000000000e+00 7.650000000000000000e+02
7.042961449434459610e+03 6.220000000000000000e+02 0.000000000000000000e+00 7.660000000000000000e+02
7.043497875076839591e+03 6.215000000000000000e+02 0.000000000000000000e+00 7.670000000000000000e+02
7.044034254876350133e+03 6.235000000000000000e+02 0.000000000000000000e+00 7.680000000000000000e+02
7.044570588797159871e+03 6.345000000000000000e+02 0.000000000000000000e+00 7.690000000000000000e+02
7.045106876803460182e+03 6.705000000000000000e+02 0.000000000000000000e+00 7.700000000000000000e+02
7.045643118859389688e+03 7.005000000000000000e+02 0.000000000000000000e+00 7.710000000000000000e+02
7.046179314929129760e+03 6.815000000000000000e+02 0.000000000000000000e+00 7.720000000000000000e+02
7.046715464976849944e+03 6.545000000000000000e+02 0.000000000000000000e+00 7.730000000000000000e+02
7.047251568966709783e+03 6.420000000000000000e+02 0.000000000000000000e+00 7.740000000000000000e+02
7.047787626862879733e+03 6.340000000000000000e+02 0.000000000000000000e+00 7.750000000000000000e+02
7.048323638629540255e+03 6.270000000000000000e+02 0.000000000000000000e+00 7.760000000000000000e+02
7.048859604230839977e+03 6.250000000000000000e+02 0.000000000000000000e+00 7.770000000000000000e+02
7.049395523630960270e+03 6.230000000000000000e+02 0.000000000000000000e+00 7.780000000000000000e+02
7.049931396794059765e+03 6.240000000000000000e+02 0.000000000000000000e+00 7.790000000000000000e+02
7.050467223684319833e+03 6.255000000000000000e+02 0.000000000000000000e+00 7.800000000000000000e+02
7.051003004265890013e+03 6.265000000000000000e+02 0.000000000000000000e+00 7.810000000000000000e+02
7.051538738502949855e+03 6.240000000000000000e+02 0.000000000000000000e+00 7.820000000000000000e+02
7.052074426359669815e+03 6.230000000000000000e+02 0.000000000000000000e+00 7.830000000000000000e+02
7.052610067800220349e+03 6.215000000000000000e+02 0.000000000000000000e+00 7.840000000000000000e+02
7.053145662788750087e+03 6.220000000000000000e+02 0.000000000000000000e+00 7.850000000000000000e+02
7.053681211289440398e+03 6.205000000000000000e+02 0.000000000000000000e+00 7.860000000000000000e+02
7.054216713266459919e+03 6.210000000000000000e+02 0.000000000000000000e+00 7.870000000000000000e+02
7.054752168683970012e+03 6.225000000000000000e+02 0.000000000000000000e+00 7.880000000000000000e+02
7.055287577506160233e+03 6.220000000000000000e+02 0.000000000000000000e+00 7.890000000000000000e+02
7.055822939697160109e+03 6.210000000000000000e+02 0.000000000000000000e+00 7.900000000000000000e+02
7.056358255221170111e+03 6.205000000000000000e+02 0.000000000000000000e+00 7.910000000000000000e+02
7.056893524042349782e+03 6.210000000000000000e+02 0.000000000000000000e+00 7.920000000000000000e+02
7.057428746124849567e+03 6.210000000000000000e+02 0.000000000000000000e+00 7.930000000000000000e+02
7.057963921432859934e+03 6.200000000000000000e+02 0.000000000000000000e+00 7.940000000000000000e+02
7.058499049930540423e+03 6.220000000000000000e+02 0.000000000000000000e+00 7.950000000000000000e+02
7.059034131582059672e+03 6.220000000000000000e+02 0.000000000000000000e+00 7.960000000000000000e+02
7.059569166351589956e+03 6.230000000000000000e+02 0.000000000000000000e+00 7.970000000000000000e+02
7.060104154203289909e+03 6.220000000000000000e+02 0.000000000000000000e+00 7.980000000000000000e+02
7.060639095101329985e+03 6.210000000000000000e+02 0.000000000000000000e+00 7.990000000000000000e+02
7.061173989009879733e+03 6.200000000000000000e+02 0.000000000000000000e+00 8.000000000000000000e+02
7.061708835893109608e+03 6.210000000000000000e+02 0.000000000000000000e+00 8.010000000000000000e+02
7.062243635715180062e+03 6.220000000000000000e+02 0.000000000000000000e+00 8.020000000000000000e+02
7.062778388440269737e+03 6.210000000000000000e+02 0.000000000000000000e+00 8.030000000000000000e+02
7.063313094032539993e+03 6.215000000000000000e+02 0.000000000000000000e+00 8.040000000000000000e+02
7.063847752456160379e+03 6.210000000000000000e+02 0.000000000000000000e+00 8.050000000000000000e+02
7.064382363675290435e+03 6.205000000000000000e+02 0.000000000000000000e+00 8.060000000000000000e+02
7.064916927654109713e+03 6.210000000000000000e+02 0.000000000000000000e+00 8.070000000000000000e+02
7.065451444356779575e+03 6.250000000000000000e+02 0.000000000000000000e+00 8.080000000000000000e+02
7.065985913747469567e+03 6.260000000000000000e+02 0.000000000000000000e+00 8.090000000000000000e+02
7.066520335790360150e+03 6.250000000000000000e+02 0.000000000000000000e+00 8.100000000000000000e+02
7.067054710449599952e+03 6.220000000000000000e+02 0.000000000000000000e+00 8.110000000000000000e+02
7.067589037689360339e+03 6.230000000000000000e+02 0.000000000000000000e+00 8.120000000000000000e+02
7.068123317473809948e+03 6.215000000000000000e+02 0.000000000000000000e+00 8.130000000000000000e+02
7.068657549767130149e+03 6.220000000000000000e+02 0.000000000000000000e+00 8.140000000000000000e+02
7.069191734533469571e+03 6.215000000000000000e+02 0.000000000000000000e+00 8.150000000000000000e+02
7.069725871737009584e+03 6.230000000000000000e+02 0.000000000000000000e+00 8.160000000000000000e+02
7.070259961341909730e+03 6.230000000000000000e+02 0.000000000000000000e+00 8.170000000000000000e+02
7.070794003312339555e+03 6.235000000000000000e+02 0.000000000000000000e+00 8.180000000000000000e+02
7.071327997612480431e+03 6.220000000000000000e+02 0.000000000000000000e+00 8.190000000000000000e+02
7.071861944206480075e+03 6.210000000000000000e+02 0.000000000000000000e+00 8.200000000000000000e+02
7.072395843058519858e+03 6.220000000000000000e+02 0.000000000000000000e+00 8.210000000000000000e+02
7.072929694132750228e+03 6.210000000000000000e+02 0.000000000000000000e+00 8.220000000000000000e+02
7.073463497393369835e+03 6.215000000000000000e+02 0.000000000000000000e+00 8.230000000000000000e+02
7.073997252804520031e+03 6.250000000000000000e+02 0.000000000000000000e+00 8.240000000000000000e+02
7.074530960330370362e+03 6.340000000000000000e+02 0.000000000000000000e+00 8.250000000000000000e+02
7.075064619935100382e+03 6.345000000000000000e+02 0.000000000000000000e+00 8.260000000000000000e+02
7.075598231582879635e+03 6.290000000000000000e+02 0.000000000000000000e+00 8.270000000000000000e+02
7.076131795237860388e+03 6.265000000000000000e+02 0.000000000000000000e+00 8.280000000000000000e+02
7.076665310864220373e+03 6.250000000000000000e+02 0.000000000000000000e+00 8.290000000000000000e+02
7.077198778426140052e+03 6.230000000000000000e+02 0.000000000000000000e+00 8.300000000000000000e+02
7.077732197887759867e+03 6.225000000000000000e+02 0.000000000000000000e+00 8.310000000000000000e+02
7.078265569213260278e+03 6.215000000000000000e+02 0.000000000000000000e+00 8.320000000000000000e+02
7.078798892366819928e+03 6.225000000000000000e+02 0.000000000000000000e+00 8.330000000000000000e+02
7.079332167312590173e+03 6.225000000000000000e+02 0.000000000000000000e+00 8.340000000000000000e+02
7.079865394014749654e+03 6.220000000000000000e+02 0.000000000000000000e+00 8.350000000000000000e+02
7.080398572437459734e+03 6.235000000000000000e+02 0.000000000000000000e+00 8.360000000000000000e+02
7.080931702544899963e+03 6.245000000000000000e+02 0.000000000000000000e+00 8.370000000000000000e+02
7.081464784301219879e+03 6.350000000000000000e+02 0.000000000000000000e+00 8.380000000000000000e+02
7.081997817670599943e+03 6.635000000000000000e+02 0.000000000000000000e+00 8.390000000000000000e+02
7.082530802617209702e+03 6.640000000000000000e+02 0.000000000000000000e+00 8.400000000000000000e+02
7.083063739105209606e+03 6.520000000000000000e+02 0.000000000000000000e+00 8.410000000000000000e+02
7.083596627098760109e+03 6.410000000000000000e+02 0.000000000000000000e+00 8.420000000000000000e+02
7.084129466562049856e+03 6.390000000000000000e+02 0.000000000000000000e+00 8.430000000000000000e+02
7.084662257459240209e+03 6.370000000000000000e+02 0.000000000000000000e+00 8.440000000000000000e+02
7.085194999754489800e+03 6.310000000000000000e+02 0.000000000000000000e+00 8.450000000000000000e+02
7.085727693411969994e+03 6.280000000000000000e+02 0.000000000000000000e+00 8.460000000000000000e+02
7.086260338395850340e+03 6.310000000000000000e+02 0.000000000000000000e+00 8.470000000000000000e+02
7.086792934670310387e+03 6.345000000000000000e+02 0.000000000000000000e+00 8.480000000000000000e+02
7.087325482199489670e+03 6.365000000000000000e+02 0.000000000000000000e+00 8.490000000000000000e+02
7.087857980947579563e+03 6.555000000000000000e+02 0.000000000000000000e+00 8.500000000000000000e+02
7.088390430878749612e+03 6.830000000000000000e+02 0.000000000000000000e+00 8.510000000000000000e+02
7.088922831957150265e+03 6.795000000000000000e+02 0.000000000000000000e+00 8.520000000000000000e+02
7.089455184146960164e+03 6.555000000000000000e+02 0.000000000000000000e+00 8.530000000000000000e+02
7.089987487412349765e+03 6.420000000000000000e+02 0.000000000000000000e+00 8.540000000000000000e+02
7.090519741717480429e+03 6.330000000000000000e+02 0.000000000000000000e+00 8.550000000000000000e+02
7.091051947026519883e+03 6.285000000000000000e+02 0.000000000000000000e+00 8.560000000000000000e+02
7.091584103303640404e+03 6.250000000000000000e+02 0.000000000000000000e+00 8.570000000000000000e+02
7.092116210512999714e+03 6.245000000000000000e+02 0.000000000000000000e+00 8.580000000000000000e+02
