# wavelen objCounts skyAndBiasCounts pixnum
3.736952054349800164e+03 nan 0.000000000000000000e+00 2.900000000000000000e+01
3.737607588886449776e+03 nan 0.000000000000000000e+00 3.000000000000000000e+01
3.738263122662210208e+03 nan 0.000000000000000000e+00 3.100000000000000000e+01
3.738918655632809987e+03 nan 0.000000000000000000e+00 3.200000000000000000e+01
3.739574187753939896e+03 nan 0.000000000000000000e+00 3.300000000000000000e+01
3.740229718981329825e+03 nan 0.000000000000000000e+00 3.400000000000000000e+01
3.740885249270690110e+03 nan 0.000000000000000000e+00 3.500000000000000000e+01
3.741540778577730180e+03 nan 0.000000000000000000e+00 3.600000000000000000e+01
3.742196306858169919e+03 nan 0.000000000000000000e+00 3.700000000000000000e+01
3.742851834067720119e+03 nan 0.000000000000000000e+00 3.800000000000000000e+01
3.743507360162090208e+03 nan 0.000000000000000000e+00 3.900000000000000000e+01
3.744162885097000071e+03 nan 0.000000000000000000e+00 4.000000000000000000e+01
3.744818408828160045e+03 nan 0.000000000000000000e+00 4.100000000000000000e+01
3.745473931311290016e+03 nan 0.000000000000000000e+00 4.200000000000000000e+01
3.746129452502089862e+03 nan 0.000000000000000000e+00 4.300000000000000000e+01
3.746784972356289927e+03 nan 0.000000000000000000e+00 4.400000000000000000e+01
3.747440490829590090e+03 nan 0.000000000000000000e+00 4.500000000000000000e+01
3.748096007877709781e+03 nan 0.000000000000000000e+00 4.600000000000000000e+01
3.748751523456359791e+03 nan 0.000000000000000000e+00 4.700000000000000000e+01
3.749407037521260008e+03 nan 0.000000000000000000e+00 4.800000000000000000e+01
3.750062550028119858e+03 nan 0.000000000000000000e+00 4.900000000000000000e+01
3.750718060932650133e+03 nan 0.000000000000000000e+00 5.000000000000000000e+01
3.751373570190569808e+03 nan 0.000000000000000000e+00 5.100000000000000000e+01
3.752029077757590130e+03 nan 0.000000000000000000e+00 5.200000000000000000e+01
3.752684583589430076e+03 nan 0.000000000000000000e+00 5.300000000000000000e+01
3.753340087641789978e+03 nan 0.000000000000000000e+00 5.400000000000000000e+01
3.753995589870390177e+03 nan 0.000000000000000000e+00 5.500000000000000000e+01
3.754651090230950103e+03 nan 0.000000000000000000e+00 5.600000000000000000e+01
3.755306588679180095e+03 nan 0.000000000000000000e+00 5.700000000000000000e+01
3.755962085170790033e+03 nan 0.000000000000000000e+00 5.800000000000000000e+01
3.756617579661499803e+03 nan 0.000000000000000000e+00 5.900000000000000000e+01
3.757273072107010194e+03 nan 0.000000000000000000e+00 6.000000000000000000e+01
3.757928562463050184e+03 nan 0.000000000000000000e+00 6.100000000000000000e+01
3.758584050685330112e+03 nan 0.000000000000000000e+00 6.200000000000000000e+01
3.759239536729559859e+03 nan 0.000000000000000000e+00 6.300000000000000000e+01
3.759895020551450216e+03 nan 0.000000000000000000e+00 6.400000000000000000e+01
3.760550502106720160e+03 nan 0.000000000000000000e+00 6.500000000000000000e+01
3.761205981351080027e+03 nan 0.000000000000000000e+00 6.600000000000000000e+01
3.761861458240240154e+03 nan 0.000000000000000000e+00 6.700000000000000000e+01
3.762516932729929977e+03 nan 0.000000000000000000e+00 6.800000000000000000e+01
3.763172404775849827e+03 nan 0.000000000000000000e+00 6.900000000000000000e+01
3.763827874333710042e+03 nan 0.000000000000000000e+00 7.000000000000000000e+01
3.764483341359230053e+03 nan 0.000000000000000000e+00 7.100000000000000000e+01
3.765138805808130201e+03 nan 0.000000000000000000e+00 7.200000000000000000e+01
3.765794267636109907e+03 nan 0.000000000000000000e+00 7.300000000000000000e+01
3.766449726798889969e+03 nan 0.000000000000000000e+00 7.400000000000000000e+01
3.767105183252189818e+03 nan 0.000000000000000000e+00 7.500000000000000000e+01
3.767760636951709785e+03 nan 0.000000000000000000e+00 7.600000000000000000e+01
3.768416087853180215e+03 nan 0.000000000000000000e+00 7.700000000000000000e+01
3.769071535912300078e+03 nan 0.000000000000000000e+00 7.800000000000000000e+01
3.769726981084790168e+03 nan 0.000000000000000000e+00 7.900000000000000000e+01
3.770382423326359913e+03 nan 0.000000000000000000e+00 8.000000000000000000e+01
3.771037862592730107e+03 nan 0.000000000000000000e+00 8.100000000000000000e+01
3.771693298839610179e+03 nan 0.000000000000000000e+00 8.200000000000000000e+01
3.772348732022710010e+03 nan 0.000000000000000000e+00 8.300000000000000000e+01
3.773004162097739936e+03 nan 0.000000000000000000e+00 8.400000000000000000e+01
3.773659589020429848e+03 nan 0.000000000000000000e+00 8.500000000000000000e+01
3.774315012746480079e+03 nan 0.000000000000000000e+00 8.600000000000000000e+01
3.774970433231610059e+03 nan 0.000000000000000000e+00 8.700000000000000000e+01
3.775625850431530125e+03 nan 0.000000000000000000e+00 8.800000000000000000e+01
3.776281264301960164e+03 nan 0.000000000000000000e+00 8.900000000000000000e+01
3.776936674798600052e+03 nan 0.000000000000000000e+00 9.000000000000000000e+01
3.777592081877180135e+03 nan 0.000000000000000000e+00 9.100000000000000000e+01
3.778247485493399836e+03 nan 0.000000000000000000e+00 9.200000000000000000e+01
3.778902885602979950e+03 nan 0.000000000000000000e+00 9.300000000000000000e+01
3.779558282161629904e+03 nan 0.000000000000000000e+00 9.400000000000000000e+01
3.780213675125070040e+03 nan 0.000000000000000000e+00 9.500000000000000000e+01
3.780869064449009784e+03 nan 0.000000000000000000e+00 9.600000000000000000e+01
3.781524450089159927e+03 nan 0.000000000000000000e+00 9.700000000000000000e+01
3.782179832001239902e+03 6.150000000000000000e+02 0.000000000000000000e+00 9.800000000000000000e+01
3.782835210140970048e+03 6.160000000000000000e+02 0.000000000000000000e+00 9.900000000000000000e+01
3.783490584464039785e+03 6.150000000000000000e+02 0.000000000000000000e+00 1.000000000000000000e+02
3.784145954926189916e+03 6.160000000000000000e+02 0.000000000000000000e+00 1.010000000000000000e+02
3.784801321483109859e+03 6.160000000000000000e+02 0.000000000000000000e+00 1.020000000000000000e+02
3.785456684090539966e+03 6.160000000000000000e+02 0.000000000000000000e+00 1.030000000000000000e+02
3.786112042704170108e+03 6.160000000000000000e+02 0.000000000000000000e+00 1.040000000000000000e+02
3.786767397279720171e+03 6.165000000000000000e+02 0.000000000000000000e+00 1.050000000000000000e+02
3.787422747772910043e+03 6.165000000000000000e+02 0.000000000000000000e+00 1.060000000000000000e+02
3.788078094139450059e+03 6.160000000000000000e+02 0.000000000000000000e+00 1.070000000000000000e+02
3.788733436335060105e+03 6.160000000000000000e+02 0.000000000000000000e+00 1.080000000000000000e+02
3.789388774315440060e+03 6.165000000000000000e+02 0.000000000000000000e+00 1.090000000000000000e+02
3.790044108036309808e+03 6.160000000000000000e+02 0.000000000000000000e+00 1.100000000000000000e+02
3.790699437453390146e+03 6.160000000000000000e+02 0.000000000000000000e+00 1.110000000000000000e+02
3.791354762522380042e+03 6.180000000000000000e+02 0.000000000000000000e+00 1.120000000000000000e+02
3.792010083199009841e+03 6.175000000000000000e+02 0.000000000000000000e+00 1.130000000000000000e+02
3.792665399438979875e+03 6.170000000000000000e+02 0.000000000000000000e+00 1.140000000000000000e+02
3.793320711198010031e+03 6.170000000000000000e+02 0.000000000000000000e+00 1.150000000000000000e+02
3.793976018431820194e+03 6.160000000000000000e+02 0.000000000000000000e+00 1.160000000000000000e+02
3.794631321096109787e+03 6.160000000000000000e+02 0.000000000000000000e+00 1.170000000000000000e+02
3.795286619146600060e+03 6.160000000000000000e+02 0.000000000000000000e+00 1.180000000000000000e+02
3.795941912538999986e+03 6.155000000000000000e+02 0.000000000000000000e+00 1.190000000000000000e+02
3.796597201229029906e+03 6.160000000000000000e+02 0.000000000000000000e+00 1.200000000000000000e+02
3.797252485172400156e+03 6.150000000000000000e+02 0.000000000000000000e+00 1.210000000000000000e+02
3.797907764324830168e+03 6.155000000000000000e+02 0.000000000000000000e+00 1.220000000000000000e+02
3.798563038642019819e+03 6.160000000000000000e+02 0.000000000000000000e+00 1.230000000000000000e+02
3.799218308079699909e+03 6.160000000000000000e+02 0.000000000000000000e+00 1.240000000000000000e+02
3.799873572593569861e+03 6.150000000000000000e+02 0.000000000000000000e+00 1.250000000000000000e+02
3.800528832139350015e+03 6.160000000000000000e+02 0.000000000000000000e+00 1.260000000000000000e+02
3.801184086672749800e+03 6.160000000000000000e+02 0.000000000000000000e+00 1.270000000000000000e+02
3.801839336149490009e+03 6.160000000000000000e+02 0.000000000000000000e+00 1.280000000000000000e+02
3.802494580525270067e+03 6.160000000000000000e+02 0.000000000000000000e+00 1.290000000000000000e+02
3.803149819755829867e+03 6.160000000000000000e+02 0.000000000000000000e+00 1.300000000000000000e+02
3.803805053796850189e+03 6.150000000000000000e+02 0.000000000000000000e+00 1.310000000000000000e+02
3.804460282604070017e+03 6.155000000000000000e+02 0.000000000000000000e+00 1.320000000000000000e+02
3.805115506133190138e+03 6.155000000000000000e+02 0.000000000000000000e+00 1.330000000000000000e+02
3.805770724339939989e+03 6.160000000000000000e+02 0.000000000000000000e+00 1.340000000000000000e+02
3.806425937180009896e+03 6.160000000000000000e+02 0.000000000000000000e+00 1.350000000000000000e+02
3.807081144609120201e+03 6.155000000000000000e+02 0.000000000000000000e+00 1.360000000000000000e+02
3.807736346582999886e+03 6.160000000000000000e+02 0.000000000000000000e+00 1.370000000000000000e+02
3.808391543057350191e+03 6.160000000000000000e+02 0.000000000000000000e+00 1.380000000000000000e+02
3.809046733987880089e+03 6.160000000000000000e+02 0.000000000000000000e+00 1.390000000000000000e+02
3.809701919330319924e+03 6.160000000000000000e+02 0.000000000000000000e+00 1.400000000000000000e+02
3.810357099040360026e+03 6.160000000000000000e+02 0.000000000000000000e+00 1.410000000000000000e+02
3.811012273073739834e+03 6.160000000000000000e+02 0.000000000000000000e+00 1.420000000000000000e+02
3.811667441386150131e+03 6.160000000000000000e+02 0.000000000000000000e+00 1.430000000000000000e+02
3.812322603933319897e+03 6.155000000000000000e+02 0.000000000000000000e+00 1.440000000000000000e+02
3.812977760670949920e+03 6.160000000000000000e+02 0.000000000000000000e+00 1.450000000000000000e+02
3.813632911554770089e+03 6.160000000000000000e+02 0.000000000000000000e+00 1.460000000000000000e+02
3.814288056540479829e+03 6.155000000000000000e+02 0.000000000000000000e+00 1.470000000000000000e+02
3.814943195583799934e+03 6.160000000000000000e+02 0.000000000000000000e+00 1.480000000000000000e+02
3.815598328640449836e+03 6.160000000000000000e+02 0.000000000000000000e+00 1.490000000000000000e+02
3.816253455666129867e+03 6.165000000000000000e+02 0.000000000000000000e+00 1.500000000000000000e+02
3.816908576616549908e+03 6.160000000000000000e+02 0.000000000000000000e+00 1.510000000000000000e+02
3.817563691447449855e+03 6.170000000000000000e+02 0.000000000000000000e+00 1.520000000000000000e+02
3.818218800114510032e+03 6.160000000000000000e+02 0.000000000000000000e+00 1.530000000000000000e+02
3.818873902573469877e+03 6.160000000000000000e+02 0.000000000000000000e+00 1.540000000000000000e+02
3.819528998780030179e+03 6.165000000000000000e+02 0.000000000000000000e+00 1.550000000000000000e+02
3.820184088689909913e+03 6.160000000000000000e+02 0.000000000000000000e+00 1.560000000000000000e+02
3.820839172258819872e+03 6.160000000000000000e+02 0.000000000000000000e+00 1.570000000000000000e+02
3.821494249442479941e+03 6.160000000000000000e+02 0.000000000000000000e+00 1.580000000000000000e+02
3.822149320196589997e+03 6.170000000000000000e+02 0.000000000000000000e+00 1.590000000000000000e+02
3.822804384476879932e+03 6.165000000000000000e+02 0.000000000000000000e+00 1.600000000000000000e+02
3.823459442239050077e+03 6.170000000000000000e+02 0.000000000000000000e+00 1.610000000000000000e+02
3.824114493438819864e+03 6.165000000000000000e+02 0.000000000000000000e+00 1.620000000000000000e+02
3.824769538031910088e+03 6.175000000000000000e+02 0.000000000000000000e+00 1.630000000000000000e+02
3.825424575974020172e+03 6.170000000000000000e+02 0.000000000000000000e+00 1.640000000000000000e+02
3.826079607220870002e+03 6.175000000000000000e+02 0.000000000000000000e+00 1.650000000000000000e+02
3.826734631728169916e+03 6.170000000000000000e+02 0.000000000000000000e+00 1.660000000000000000e+02
3.827389649451639798e+03 6.160000000000000000e+02 0.000000000000000000e+00 1.670000000000000000e+02
3.828044660346999990e+03 6.170000000000000000e+02 0.000000000000000000e+00 1.680000000000000000e+02
3.828699664369939910e+03 6.170000000000000000e+02 0.000000000000000000e+00 1.690000000000000000e+02
3.829354661476199908e+03 6.170000000000000000e+02 0.000000000000000000e+00 1.700000000000000000e+02
3.830009651621479861e+03 6.165000000000000000e+02 0.000000000000000000e+00 1.710000000000000000e+02
3.830664634761490106e+03 6.175000000000000000e+02 0.000000000000000000e+00 1.720000000000000000e+02
3.831319610851950074e+03 6.170000000000000000e+02 0.000000000000000000e+00 1.730000000000000000e+02
3.831974579848580106e+03 6.175000000000000000e+02 0.000000000000000000e+00 1.740000000000000000e+02
3.832629541707080080e+03 6.175000000000000000e+02 0.000000000000000000e+00 1.750000000000000000e+02
3.833284496383169881e+03 6.160000000000000000e+02 0.000000000000000000e+00 1.760000000000000000e+02
3.833939443832559846e+03 6.170000000000000000e+02 0.000000000000000000e+00 1.770000000000000000e+02
3.834594384010969861e+03 6.175000000000000000e+02 0.000000000000000000e+00 1.780000000000000000e+02
3.835249316874119813e+03 6.180000000000000000e+02 0.000000000000000000e+00 1.790000000000000000e+02
3.835904242377710034e+03 6.190000000000000000e+02 0.000000000000000000e+00 1.800000000000000000e+02
3.836559160477449950e+03 6.185000000000000000e+02 0.000000000000000000e+00 1.810000000000000000e+02
3.837214071129069907e+03 6.170000000000000000e+02 0.000000000000000000e+00 1.820000000000000000e+02
3.837868974288269783e+03 6.170000000000000000e+02 0.000000000000000000e+00 1.830000000000000000e+02
3.838523869910769918e+03 6.165000000000000000e+02 0.000000000000000000e+00 1.840000000000000000e+02
3.839178757952290198e+03 6.170000000000000000e+02 0.000000000000000000e+00 1.850000000000000000e+02
3.839833638368530046e+03 6.170000000000000000e+02 0.000000000000000000e+00 1.860000000000000000e+02
3.840488511115209803e+03 6.170000000000000000e+02 0.000000000000000000e+00 1.870000000000000000e+02
3.841143376148039806e+03 6.170000000000000000e+02 0.000000000000000000e+00 1.880000000000000000e+02
3.841798233422739941e+03 6.175000000000000000e+02 0.000000000000000000e+00 1.890000000000000000e+02
3.842453082895020088e+03 6.170000000000000000e+02 0.000000000000000000e+00 1.900000000000000000e+02
3.843107924520600136e+03 6.160000000000000000e+02 0.000000000000000000e+00 1.910000000000000000e+02
3.843762758255179961e+03 6.175000000000000000e+02 0.000000000000000000e+00 1.920000000000000000e+02
3.844417584054489907e+03 6.170000000000000000e+02 0.000000000000000000e+00 1.930000000000000000e+02
3.845072401874229854e+03 6.160000000000000000e+02 0.000000000000000000e+00 1.940000000000000000e+02
3.845727211670120141e+03 6.170000000000000000e+02 0.000000000000000000e+00 1.950000000000000000e+02
3.846382013397870196e+03 6.180000000000000000e+02 0.000000000000000000e+00 1.960000000000000000e+02
3.847036807013199905e+03 6.170000000000000000e+02 0.000000000000000000e+00 1.970000000000000000e+02
3.847691592471820059e+03 6.175000000000000000e+02 0.000000000000000000e+00 1.980000000000000000e+02
3.848346369729440084e+03 6.170000000000000000e+02 0.000000000000000000e+00 1.990000000000000000e+02
3.849001138741779869e+03 6.160000000000000000e+02 0.000000000000000000e+00 2.000000000000000000e+02
3.849655899464550203e+03 6.165000000000000000e+02 0.000000000000000000e+00 2.010000000000000000e+02
3.850310651853460058e+03 6.150000000000000000e+02 0.000000000000000000e+00 2.020000000000000000e+02
3.850965395864229777e+03 6.160000000000000000e+02 0.000000000000000000e+00 2.030000000000000000e+02
3.851620131452570149e+03 6.165000000000000000e+02 0.000000000000000000e+00 2.040000000000000000e+02
3.852274858574200152e+03 6.160000000000000000e+02 0.000000000000000000e+00 2.050000000000000000e+02
3.852929577184830123e+03 6.160000000000000000e+02 0.000000000000000000e+00 2.060000000000000000e+02
3.853584287240159938e+03 6.150000000000000000e+02 0.000000000000000000e+00 2.070000000000000000e+02
3.854238988695929947e+03 6.170000000000000000e+02 0.000000000000000000e+00 2.080000000000000000e+02
3.854893681507830024e+03 6.160000000000000000e+02 0.000000000000000000e+00 2.090000000000000000e+02
3.855548365631590059e+03 6.165000000000000000e+02 0.000000000000000000e+00 2.100000000000000000e+02
3.856203041022909929e+03 6.170000000000000000e+02 0.000000000000000000e+00 2.110000000000000000e+02
3.856857707637519979e+03 6.160000000000000000e+02 0.000000000000000000e+00 2.120000000000000000e+02
3.857512365431110084e+03 6.175000000000000000e+02 0.000000000000000000e+00 2.130000000000000000e+02
3.858167014359420136e+03 6.160000000000000000e+02 0.000000000000000000e+00 2.140000000000000000e+02
3.858821654378150015e+03 6.160000000000000000e+02 0.000000000000000000e+00 2.150000000000000000e+02
3.859476285443010056e+03 6.160000000000000000e+02 0.000000000000000000e+00 2.160000000000000000e+02
3.860130907509720146e+03 6.170000000000000000e+02 0.000000000000000000e+00 2.170000000000000000e+02
3.860785520533990166e+03 6.160000000000000000e+02 0.000000000000000000e+00 2.180000000000000000e+02
3.861440124471540003e+03 6.170000000000000000e+02 0.000000000000000000e+00 2.190000000000000000e+02
3.862094719278079992e+03 6.160000000000000000e+02 0.000000000000000000e+00 2.200000000000000000e+02
3.862749304909320017e+03 6.160000000000000000e+02 0.000000000000000000e+00 2.210000000000000000e+02
3.863403881320979963e+03 6.160000000000000000e+02 0.000000000000000000e+00 2.220000000000000000e+02
3.864058448468770166e+03 6.170000000000000000e+02 0.000000000000000000e+00 2.230000000000000000e+02
3.864713006308400054e+03 6.180000000000000000e+02 0.000000000000000000e+00 2.240000000000000000e+02
3.865367554795589967e+03 6.180000000000000000e+02 0.000000000000000000e+00 2.250000000000000000e+02
3.866022093886049788e+03 6.165000000000000000e+02 0.000000000000000000e+00 2.260000000000000000e+02
3.866676623535489853e+03 6.170000000000000000e+02 0.000000000000000000e+00 2.270000000000000000e+02
3.867331143699640052e+03 6.160000000000000000e+02 0.000000000000000000e+00 2.280000000000000000e+02
3.867985654334189803e+03 6.175000000000000000e+02 0.000000000000000000e+00 2.290000000000000000e+02
3.868640155394869907e+03 6.160000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+02
3.869294646837389791e+03 6.170000000000000000e+02 0.000000000000000000e+00 2.310000000000000000e+02
3.869949128617469796e+03 6.170000000000000000e+02 0.000000000000000000e+00 2.320000000000000000e+02
3.870603600690809799e+03 6.160000000000000000e+02 0.000000000000000000e+00 2.330000000000000000e+02
3.871258063013130140e+03 6.160000000000000000e+02 0.000000000000000000e+00 2.340000000000000000e+02
3.871912515540139793e+03 6.160000000000000000e+02 0.000000000000000000e+00 2.350000000000000000e+02
3.872566958227560008e+03 6.170000000000000000e+02 0.000000000000000000e+00 2.360000000000000000e+02
3.873221391031110215e+03 6.160000000000000000e+02 0.000000000000000000e+00 2.370000000000000000e+02
3.873875813906479834e+03 6.170000000000000000e+02 0.000000000000000000e+00 2.380000000000000000e+02
3.874530226809410124e+03 6.160000000000000000e+02 0.000000000000000000e+00 2.390000000000000000e+02
3.875184629695590047e+03 6.165000000000000000e+02 0.000000000000000000e+00 2.400000000000000000e+02
3.875839022520759954e+03 6.170000000000000000e+02 0.000000000000000000e+00 2.410000000000000000e+02
3.876493405240610173e+03 6.170000000000000000e+02 0.000000000000000000e+00 2.420000000000000000e+02
3.877147777810860134e+03 6.170000000000000000e+02 0.000000000000000000e+00 2.430000000000000000e+02
3.877802140187240184e+03 6.160000000000000000e+02 0.000000000000000000e+00 2.440000000000000000e+02
3.878456492325440195e+03 6.170000000000000000e+02 0.000000000000000000e+00 2.450000000000000000e+02
3.879110834181180053e+03 6.170000000000000000e+02 0.000000000000000000e+00 2.460000000000000000e+02
3.879765165710180099e+03 6.170000000000000000e+02 0.000000000000000000e+00 2.470000000000000000e+02
3.880419486868150216e+03 6.170000000000000000e+02 0.000000000000000000e+00 2.480000000000000000e+02
3.881073797610809834e+03 6.170000000000000000e+02 0.000000000000000000e+00 2.490000000000000000e+02
3.881728097893870199e+03 6.160000000000000000e+02 0.000000000000000000e+00 2.500000000000000000e+02
3.882382387673029825e+03 6.170000000000000000e+02 0.000000000000000000e+00 2.510000000000000000e+02
3.883036666904019967e+03 6.165000000000000000e+02 0.000000000000000000e+00 2.520000000000000000e+02
3.883690935542560055e+03 6.160000000000000000e+02 0.000000000000000000e+00 2.530000000000000000e+02
3.884345193544339963e+03 6.160000000000000000e+02 0.000000000000000000e+00 2.540000000000000000e+02
3.884999440865090037e+03 6.160000000000000000e+02 0.000000000000000000e+00 2.550000000000000000e+02
3.885653677460520157e+03 6.160000000000000000e+02 0.000000000000000000e+00 2.560000000000000000e+02
3.886307903286340206e+03 6.170000000000000000e+02 0.000000000000000000e+00 2.570000000000000000e+02
3.886962118298270070e+03 6.170000000000000000e+02 0.000000000000000000e+00 2.580000000000000000e+02
3.887616322452020086e+03 6.165000000000000000e+02 0.000000000000000000e+00 2.590000000000000000e+02
3.888270515703310139e+03 6.170000000000000000e+02 0.000000000000000000e+00 2.600000000000000000e+02
3.888924698007840107e+03 6.170000000000000000e+02 0.000000000000000000e+00 2.610000000000000000e+02
3.889578869321339880e+03 6.165000000000000000e+02 0.000000000000000000e+00 2.620000000000000000e+02
3.890233029599509791e+03 6.170000000000000000e+02 0.000000000000000000e+00 2.630000000000000000e+02
3.890887178798060177e+03 6.160000000000000000e+02 0.000000000000000000e+00 2.640000000000000000e+02
3.891541316872730022e+03 6.170000000000000000e+02 0.000000000000000000e+00 2.650000000000000000e+02
3.892195443779200104e+03 6.170000000000000000e+02 0.000000000000000000e+00 2.660000000000000000e+02
3.892849559473209865e+03 6.160000000000000000e+02 0.000000000000000000e+00 2.670000000000000000e+02
3.893503663910460091e+03 6.160000000000000000e+02 0.000000000000000000e+00 2.680000000000000000e+02
3.894157757046670213e+03 6.170000000000000000e+02 0.000000000000000000e+00 2.690000000000000000e+02
3.894811838837550113e+03 6.165000000000000000e+02 0.000000000000000000e+00 2.700000000000000000e+02
3.895465909238810127e+03 6.165000000000000000e+02 0.000000000000000000e+00 2.710000000000000000e+02
3.896119968206170142e+03 6.180000000000000000e+02 0.000000000000000000e+00 2.720000000000000000e+02
3.896774015695340040e+03 6.165000000000000000e+02 0.000000000000000000e+00 2.730000000000000000e+02
3.897428051662040161e+03 6.170000000000000000e+02 0.000000000000000000e+00 2.740000000000000000e+02
3.898082076061969929e+03 6.170000000000000000e+02 0.000000000000000000e+00 2.750000000000000000e+02
3.898736088850860142e+03 6.175000000000000000e+02 0.000000000000000000e+00 2.760000000000000000e+02
3.899390089984410224e+03 6.170000000000000000e+02 0.000000000000000000e+00 2.770000000000000000e+02
3.900044079418340061e+03 6.170000000000000000e+02 0.000000000000000000e+00 2.780000000000000000e+02
3.900698057108369994e+03 6.180000000000000000e+02 0.000000000000000000e+00 2.790000000000000000e+02
3.901352023010199900e+03 6.175000000000000000e+02 0.000000000000000000e+00 2.800000000000000000e+02
3.902005977079560125e+03 6.200000000000000000e+02 0.000000000000000000e+00 2.810000000000000000e+02
3.902659919272140087e+03 6.205000000000000000e+02 0.000000000000000000e+00 2.820000000000000000e+02
3.903313849543680135e+03 6.230000000000000000e+02 0.000000000000000000e+00 2.830000000000000000e+02
3.903967767849870143e+03 6.220000000000000000e+02 0.000000000000000000e+00 2.840000000000000000e+02
3.904621674146450005e+03 6.215000000000000000e+02 0.000000000000000000e+00 2.850000000000000000e+02
3.905275568389100044e+03 6.195000000000000000e+02 0.000000000000000000e+00 2.860000000000000000e+02
3.905929450533570161e+03 6.200000000000000000e+02 0.000000000000000000e+00 2.870000000000000000e+02
3.906583320535540224e+03 6.180000000000000000e+02 0.000000000000000000e+00 2.880000000000000000e+02
3.907237178350750128e+03 6.180000000000000000e+02 0.000000000000000000e+00 2.890000000000000000e+02
3.907891023934900204e+03 6.180000000000000000e+02 0.000000000000000000e+00 2.900000000000000000e+02
3.908544857243709885e+03 6.170000000000000000e+02 0.000000000000000000e+00 2.910000000000000000e+02
3.909198678232879956e+03 6.180000000000000000e+02 0.000000000000000000e+00 2.920000000000000000e+02
3.909852486858139855e+03 6.180000000000000000e+02 0.000000000000000000e+00 2.930000000000000000e+02
3.910506283075199917e+03 6.175000000000000000e+02 0.000000000000000000e+00 2.940000000000000000e+02
3.911160066839770025e+03 6.175000000000000000e+02 0.000000000000000000e+00 2.950000000000000000e+02
3.911813838107570064e+03 6.180000000000000000e+02 0.000000000000000000e+00 2.960000000000000000e+02
3.912467596834299911e+03 6.180000000000000000e+02 0.000000000000000000e+00 2.970000000000000000e+02
3.913121342975679909e+03 6.190000000000000000e+02 0.000000000000000000e+00 2.980000000000000000e+02
3.913775076487429942e+03 6.230000000000000000e+02 0.000000000000000000e+00 2.990000000000000000e+02
3.914428797325259893e+03 6.250000000000000000e+02 0.000000000000000000e+00 3.000000000000000000e+02
3.915082505444880098e+03 6.240000000000000000e+02 0.000000000000000000e+00 3.010000000000000000e+02
3.915736200802009989e+03 6.220000000000000000e+02 0.000000000000000000e+00 3.020000000000000000e+02
3.916389883352359902e+03 6.210000000000000000e+02 0.000000000000000000e+00 3.030000000000000000e+02
3.917043553051640174e+03 6.200000000000000000e+02 0.000000000000000000e+00 3.040000000000000000e+02
3.917697209855569781e+03 6.185000000000000000e+02 0.000000000000000000e+00 3.050000000000000000e+02
3.918350853719859970e+03 6.190000000000000000e+02 0.000000000000000000e+00 3.060000000000000000e+02
3.919004484600230171e+03 6.180000000000000000e+02 0.000000000000000000e+00 3.070000000000000000e+02
3.919658102452379808e+03 6.170000000000000000e+02 0.000000000000000000e+00 3.080000000000000000e+02
